id,home_team_id,away_team_id,home_team_score,away_team_score,date
0021700089,1610612758,1610612764,83,110,20171029
0021700090,1610612739,1610612752,95,114,20171029
0021700091,1610612744,1610612765,107,115,20171029
0021700092,1610612738,1610612759,108,94,20171030
0021700093,1610612748,1610612750,122,125,20171030
0021700094,1610612752,1610612743,116,110,20171030
0021700095,1610612745,1610612755,107,115,20171030
0021700096,1610612763,1610612766,99,104,20171030
0021700097,1610612740,1610612753,99,115,20171030
0021700098,1610612762,1610612742,104,89,20171030
0021700099,1610612757,1610612761,85,99,20171030
0021700100,1610612746,1610612744,113,141,20171030
0021700101,1610612754,1610612758,101,83,20171031
0021700102,1610612751,1610612756,114,122,20171031
0021700103,1610612749,1610612760,91,110,20171031
0021700104,1610612747,1610612765,113,93,20171031
0021700105,1610612766,1610612749,126,121,20171101
0021700106,1610612739,1610612754,107,124,20171101
0021700107,1610612755,1610612737,119,109,20171101
0021700108,1610612764,1610612756,116,122,20171101
0021700109,1610612738,1610612758,113,86,20171101
0021700110,1610612748,1610612741,97,91,20171101
0021700111,1610612752,1610612745,97,119,20171101
0021700112,1610612763,1610612753,99,101,20171101
0021700113,1610612740,1610612750,98,104,20171101
0021700114,1610612743,1610612761,129,111,20171101
0021700115,1610612762,1610612757,112,103,20171101
0021700116,1610612746,1610612742,119,98,20171101
0021700117,1610612759,1610612744,92,112,20171102
0021700118,1610612757,1610612747,113,110,20171102
0021700119,1610612765,1610612749,105,96,20171103
0021700120,1610612753,1610612741,83,105,20171103
0021700121,1610612755,1610612754,121,110,20171103
0021700122,1610612764,1610612739,122,130,20171103
0021700123,1610612737,1610612745,104,119,20171103
0021700124,1610612752,1610612756,120,107,20171103
0021700125,1610612742,1610612740,94,99,20171103
0021700126,1610612759,1610612766,108,101,20171103
0021700127,1610612743,1610612748,95,94,20171103
0021700128,1610612762,1610612761,100,109,20171103
0021700129,1610612760,1610612738,94,101,20171103
0021700130,1610612747,1610612751,124,112,20171103
0021700131,1610612746,1610612763,104,113,20171104
0021700132,1610612765,1610612758,108,99,20171104
0021700133,1610612741,1610612740,90,96,20171104
0021700134,1610612750,1610612742,112,99,20171104
0021700135,1610612743,1610612744,108,127,20171104
0021700136,1610612739,1610612737,115,117,20171105
0021700137,1610612746,1610612748,101,104,20171105
0021700138,1610612753,1610612738,88,104,20171105
0021700139,1610612761,1610612764,96,107,20171105
0021700140,1610612745,1610612762,137,110,20171105
0021700141,1610612759,1610612756,112,95,20171105
0021700142,1610612752,1610612754,108,101,20171105
0021700143,1610612750,1610612766,112,94,20171105
0021700144,1610612757,1610612760,103,99,20171105
0021700145,1610612747,1610612763,107,102,20171105
0021700146,1610612737,1610612738,107,110,20171106
0021700147,1610612756,1610612751,92,98,20171106
0021700148,1610612744,1610612748,97,80,20171106
0021700149,1610612739,1610612749,124,119,20171107
0021700150,1610612754,1610612740,112,117,20171107
0021700151,1610612764,1610612742,99,113,20171107
0021700152,1610612752,1610612766,118,113,20171107
0021700153,1610612761,1610612741,119,114,20171107
0021700154,1610612759,1610612746,120,107,20171107
0021700155,1610612743,1610612751,112,104,20171107
0021700156,1610612762,1610612755,97,104,20171107
0021700157,1610612757,1610612763,97,98,20171107
0021700158,1610612758,1610612760,94,86,20171107
0021700159,1610612765,1610612754,114,97,20171108
0021700160,1610612753,1610612752,112,99,20171108
0021700161,1610612738,1610612747,107,96,20171108
0021700162,1610612756,1610612748,115,126,20171108
0021700163,1610612744,1610612750,125,101,20171108
0021700164,1610612764,1610612747,111,95,20171109
0021700165,1610612761,1610612740,122,118,20171109
0021700166,1610612745,1610612739,117,113,20171109
0021700167,1610612758,1610612755,109,108,20171109
0021700168,1610612743,1610612760,102,94,20171109
0021700169,1610612765,1610612737,111,104,20171110
0021700170,1610612738,1610612766,90,87,20171110
0021700171,1610612741,1610612754,87,105,20171110
0021700172,1610612760,1610612746,120,111,20171110
0021700173,1610612759,1610612749,87,94,20171110
0021700174,1610612756,1610612753,112,128,20171110
0021700175,1610612762,1610612748,74,84,20171110
0021700176,1610612757,1610612751,97,101,20171110
0021700177,1610612764,1610612737,113,94,20171111
0021700178,1610612740,1610612746,111,103,20171111
0021700179,1610612752,1610612758,118,91,20171111
0021700180,1610612745,1610612763,111,96,20171111
0021700181,1610612742,1610612739,104,111,20171111
0021700182,1610612749,1610612747,98,90,20171111
0021700183,1610612759,1610612741,133,94,20171111
0021700184,1610612744,1610612755,135,114,20171111
0021700185,1610612743,1610612753,125,107,20171111
0021700186,1610612756,1610612750,118,110,20171111
0021700187,1610612762,1610612751,114,106,20171111
0021700188,1610612738,1610612761,95,94,20171112
0021700189,1610612765,1610612748,112,103,20171112
0021700190,1610612754,1610612745,95,118,20171112
0021700191,1610612760,1610612742,112,99,20171112
0021700192,1610612764,1610612758,110,92,20171113
0021700193,1610612752,1610612739,101,104,20171113
0021700194,1610612749,1610612763,110,103,20171113
0021700195,1610612740,1610612737,106,105,20171113
0021700196,1610612756,1610612747,93,100,20171113
0021700197,1610612762,1610612750,98,109,20171113
0021700198,1610612757,1610612743,99,82,20171113
0021700199,1610612744,1610612753,110,100,20171113
0021700200,1610612746,1610612755,105,109,20171113
0021700201,1610612751,1610612738,102,109,20171114
0021700202,1610612745,1610612761,113,129,20171114
0021700203,1610612742,1610612759,91,97,20171114
0021700204,1610612737,1610612758,126,80,20171115
0021700205,1610612748,1610612764,93,102,20171115
0021700206,1610612752,1610612762,106,101,20171115
0021700207,1610612766,1610612739,107,115,20171115
0021700208,1610612763,1610612754,113,116,20171115
0021700209,1610612749,1610612765,99,95,20171115
0021700210,1610612750,1610612759,98,86,20171115
0021700211,1610612740,1610612761,116,125,20171115
0021700212,1610612760,1610612741,92,79,20171115
0021700213,1610612757,1610612753,99,94,20171115
0021700214,1610612747,1610612755,109,115,20171115
0021700215,1610612738,1610612744,92,88,20171116
0021700216,1610612756,1610612745,116,142,20171116
0021700217,1610612754,1610612765,107,100,20171117
0021700218,1610612764,1610612748,88,91,20171117
0021700219,1610612751,1610612762,118,107,20171117
0021700220,1610612739,1610612746,118,113,20171117
0021700221,1610612761,1610612752,107,84,20171117
0021700222,1610612741,1610612766,123,120,20171117
0021700223,1610612759,1610612760,104,101,20171117
0021700224,1610612742,1610612750,87,111,20171117
0021700225,1610612758,1610612757,86,82,20171117
0021700226,1610612743,1610612740,146,114,20171117
0021700227,1610612747,1610612756,113,122,20171117
0021700228,1610612766,1610612746,102,87,20171118
0021700229,1610612753,1610612762,85,125,20171118
0021700230,1610612737,1610612738,99,110,20171118
0021700231,1610612755,1610612744,116,124,20171118
0021700232,1610612763,1610612745,83,105,20171118
0021700233,1610612742,1610612749,111,79,20171118
0021700234,1610612757,1610612758,102,90,20171118
0021700237,1610612761,1610612764,100,91,20171119
0021700235,1610612748,1610612754,95,120,20171119
0021700236,1610612751,1610612744,111,118,20171119
0021700238,1610612750,1610612765,97,100,20171119
0021700239,1610612756,1610612741,113,105,20171119
0021700240,1610612747,1610612743,127,109,20171119
0021700241,1610612766,1610612750,118,102,20171120
0021700242,1610612765,1610612739,88,116,20171120
0021700243,1610612753,1610612754,97,105,20171120
0021700244,1610612755,1610612762,107,86,20171120
0021700245,1610612752,1610612746,107,85,20171120
0021700246,1610612763,1610612757,92,100,20171120
0021700247,1610612749,1610612764,88,99,20171120
0021700248,1610612740,1610612760,114,107,20171120
0021700249,1610612742,1610612738,102,110,20171120
0021700250,1610612759,1610612737,96,85,20171120
0021700251,1610612758,1610612743,98,114,20171120
0021700252,1610612747,1610612741,103,94,20171121
0021700253,1610612766,1610612764,129,124,20171122
0021700254,1610612739,1610612751,119,109,20171122
0021700255,1610612755,1610612757,101,81,20171122
0021700256,1610612737,1610612746,103,116,20171122
0021700257,1610612748,1610612738,104,98,20171122
0021700258,1610612752,1610612761,108,100,20171122
0021700259,1610612745,1610612743,125,95,20171122
0021700260,1610612763,1610612742,94,95,20171122
0021700261,1610612750,1610612753,124,118,20171122
0021700262,1610612740,1610612759,107,90,20171122
0021700263,1610612760,1610612744,108,91,20171122
0021700264,1610612756,1610612749,107,113,20171122
0021700265,1610612762,1610612741,110,80,20171122
0021700266,1610612758,1610612747,113,102,20171122
0021700267,1610612751,1610612757,125,127,20171124
0021700268,1610612737,1610612752,116,104,20171124
0021700269,1610612738,1610612753,118,103,20171124
0021700270,1610612739,1610612766,100,99,20171124
0021700271,1610612754,1610612761,107,104,20171124
0021700272,1610612750,1610612748,97,109,20171124
0021700273,1610612760,1610612765,98,99,20171124
0021700274,1610612743,1610612763,104,92,20171124
0021700275,1610612756,1610612740,91,115,20171124
0021700276,1610612744,1610612741,143,94,20171124
0021700277,1610612766,1610612759,86,106,20171125
0021700278,1610612755,1610612753,130,111,20171125
0021700279,1610612764,1610612757,105,108,20171125
0021700280,1610612737,1610612761,78,112,20171125
0021700281,1610612754,1610612738,98,108,20171125
0021700282,1610612745,1610612752,117,102,20171125
0021700283,1610612742,1610612760,97,81,20171125
0021700284,1610612744,1610612740,110,95,20171125
0021700285,1610612762,1610612749,121,108,20171125
0021700286,1610612758,1610612746,95,97,20171125
0021700287,1610612741,1610612748,93,100,20171126
0021700288,1610612750,1610612756,119,108,20171126
0021700289,1610612763,1610612751,88,98,20171126
0021700290,1610612754,1610612753,121,109,20171127
0021700291,1610612755,1610612739,91,113,20171127
0021700292,1610612738,1610612765,108,118,20171127
0021700293,1610612752,1610612757,91,103,20171127
0021700294,1610612745,1610612751,117,103,20171127
0021700295,1610612759,1610612742,115,108,20171127
0021700296,1610612744,1610612758,106,110,20171127
0021700297,1610612746,1610612747,120,115,20171127
0021700298,1610612739,1610612748,108,97,20171128
0021700299,1610612741,1610612756,99,104,20171128
0021700300,1610612750,1610612764,89,92,20171128
0021700301,1610612762,1610612743,106,77,20171128
0021700302,1610612758,1610612749,87,112,20171128
0021700303,1610612765,1610612756,131,107,20171129
0021700304,1610612753,1610612760,121,108,20171129
0021700305,1610612755,1610612764,118,113,20171129
0021700306,1610612752,1610612748,115,86,20171129
0021700307,1610612761,1610612766,126,113,20171129
0021700308,1610612745,1610612754,118,97,20171129
0021700309,1610612740,1610612750,102,120,20171129
0021700310,1610612742,1610612751,104,109,20171129
0021700311,1610612759,1610612763,104,95,20171129
0021700312,1610612747,1610612744,123,127,20171129
0021700313,1610612737,1610612739,114,121,20171130
0021700314,1610612738,1610612755,108,97,20171130
0021700315,1610612743,1610612741,111,110,20171130
0021700316,1610612757,1610612749,91,103,20171130
0021700317,1610612746,1610612762,107,126,20171130
0021700318,1610612753,1610612744,112,133,20171201
0021700320,1610612764,1610612765,109,91,20171201
0021700319,1610612761,1610612754,120,115,20171201
0021700321,1610612748,1610612766,105,100,20171201
0021700322,1610612741,1610612758,106,107,20171201
0021700323,1610612763,1610612759,79,95,20171201
0021700324,1610612760,1610612750,111,107,20171201
0021700325,1610612762,1610612740,114,108,20171201
0021700326,1610612738,1610612756,116,111,20171202
0021700327,1610612742,1610612746,108,82,20171202
0021700328,1610612751,1610612737,102,114,20171202
0021700329,1610612739,1610612763,116,111,20171202
0021700330,1610612755,1610612765,108,103,20171202
0021700331,1610612749,1610612758,109,104,20171202
0021700332,1610612743,1610612747,115,100,20171202
0021700333,1610612757,1610612740,116,123,20171202
0021700334,1610612752,1610612753,100,105,20171203
0021700335,1610612748,1610612744,95,123,20171203
0021700336,1610612750,1610612746,112,106,20171203
0021700337,1610612760,1610612759,90,87,20171203
0021700338,1610612747,1610612745,95,118,20171203
0021700339,1610612766,1610612753,104,94,20171204
0021700340,1610612754,1610612752,115,97,20171204
0021700341,1610612755,1610612756,101,115,20171204
0021700342,1610612737,1610612751,90,110,20171204
0021700343,1610612738,1610612749,111,100,20171204
0021700344,1610612741,1610612739,91,113,20171204
0021700345,1610612763,1610612750,95,92,20171204
0021700346,1610612740,1610612744,115,125,20171204
0021700347,1610612742,1610612743,122,105,20171204
0021700348,1610612759,1610612765,96,93,20171204
0021700349,1610612762,1610612764,116,69,20171204
0021700350,1610612761,1610612756,126,113,20171205
0021700351,1610612760,1610612762,100,94,20171205
0021700352,1610612757,1610612764,92,106,20171205
0021700353,1610612739,1610612758,101,95,20171206
0021700354,1610612754,1610612741,98,96,20171206
0021700355,1610612753,1610612737,110,106,20171206
0021700356,1610612738,1610612742,97,90,20171206
0021700357,1610612752,1610612763,99,88,20171206
0021700358,1610612766,1610612744,87,101,20171206
0021700359,1610612749,1610612765,104,100,20171206
0021700360,1610612740,1610612743,123,114,20171206
0021700361,1610612759,1610612748,117,105,20171206
0021700362,1610612746,1610612750,107,113,20171206
0021700363,1610612755,1610612747,104,107,20171207
0021700364,1610612756,1610612764,99,109,20171207
0021700365,1610612751,1610612760,100,95,20171207
0021700366,1610612762,1610612745,101,112,20171207
0021700367,1610612766,1610612741,111,119,20171208
0021700368,1610612765,1610612744,98,102,20171208
0021700369,1610612754,1610612739,106,102,20171208
0021700370,1610612753,1610612743,89,103,20171208
0021700371,1610612763,1610612761,107,116,20171208
0021700372,1610612749,1610612742,109,102,20171208
0021700373,1610612740,1610612758,109,116,20171208
0021700374,1610612759,1610612738,105,102,20171208
0021700375,1610612746,1610612764,113,112,20171209
0021700376,1610612751,1610612748,89,101,20171209
0021700377,1610612766,1610612747,99,110,20171209
0021700378,1610612737,1610612753,117,110,20171209
0021700379,1610612739,1610612755,105,98,20171209
0021700380,1610612741,1610612752,104,102,20171209
0021700381,1610612749,1610612762,117,100,20171209
0021700382,1610612763,1610612760,101,102,20171209
0021700383,1610612756,1610612759,101,104,20171209
0021700384,1610612757,1610612745,117,124,20171209
0021700385,1610612758,1610612761,87,102,20171210
0021700386,1610612765,1610612738,81,91,20171210
0021700387,1610612754,1610612743,126,116,20171210
0021700388,1610612750,1610612742,97,92,20171210
0021700389,1610612740,1610612755,131,124,20171210
0021700390,1610612752,1610612737,111,107,20171210
0021700391,1610612741,1610612738,108,85,20171211
0021700392,1610612745,1610612740,130,123,20171211
0021700393,1610612763,1610612748,82,107,20171211
0021700394,1610612760,1610612766,103,116,20171211
0021700395,1610612744,1610612757,111,104,20171211
0021700396,1610612746,1610612761,96,91,20171211
0021700397,1610612739,1610612737,123,114,20171212
0021700398,1610612765,1610612743,84,103,20171212
0021700399,1610612752,1610612747,113,109,20171212
0021700400,1610612751,1610612764,103,98,20171212
0021700402,1610612742,1610612759,95,89,20171212
0021700401,1610612750,1610612755,112,118,20171212
0021700403,1610612758,1610612756,99,92,20171212
0021700404,1610612754,1610612760,95,100,20171213
0021700405,1610612753,1610612746,95,106,20171213
0021700406,1610612764,1610612763,93,87,20171213
0021700407,1610612738,1610612743,124,118,20171213
0021700408,1610612748,1610612757,95,102,20171213
0021700409,1610612741,1610612762,103,100,20171213
0021700410,1610612740,1610612749,115,108,20171213
0021700411,1610612756,1610612761,109,115,20171213
0021700412,1610612745,1610612766,108,96,20171213
0021700413,1610612737,1610612765,91,105,20171214
0021700414,1610612751,1610612752,104,111,20171214
0021700415,1610612739,1610612747,121,112,20171214
0021700416,1610612750,1610612758,119,96,20171214
0021700417,1610612744,1610612742,112,97,20171214
0021700418,1610612766,1610612748,98,104,20171215
0021700419,1610612754,1610612765,98,104,20171215
0021700420,1610612753,1610612757,88,95,20171215
0021700421,1610612755,1610612760,117,119,20171215
0021700422,1610612764,1610612746,100,91,20171215
0021700423,1610612738,1610612762,95,107,20171215
0021700424,1610612761,1610612751,120,87,20171215
0021700425,1610612763,1610612737,96,94,20171215
0021700426,1610612749,1610612741,109,115,20171215
0021700427,1610612743,1610612740,117,111,20171215
0021700428,1610612745,1610612759,124,109,20171215
0021700429,1610612766,1610612757,91,93,20171216
0021700430,1610612739,1610612762,109,100,20171216
0021700431,1610612752,1610612760,111,96,20171216
0021700432,1610612748,1610612746,90,85,20171216
0021700433,1610612745,1610612749,115,111,20171216
0021700434,1610612750,1610612756,106,108,20171216
0021700435,1610612759,1610612742,98,96,20171216
0021700436,1610612763,1610612738,93,102,20171216
0021700437,1610612761,1610612758,108,93,20171217
0021700438,1610612765,1610612753,114,110,20171217
0021700439,1610612751,1610612754,97,109,20171217
0021700440,1610612764,1610612739,99,106,20171217
0021700441,1610612766,1610612752,109,91,20171218
0021700442,1610612754,1610612738,111,112,20171218
0021700443,1610612737,1610612748,110,104,20171218
0021700444,1610612741,1610612755,117,115,20171218
0021700445,1610612745,1610612762,120,99,20171218
0021700446,1610612750,1610612757,108,107,20171218
0021700447,1610612760,1610612743,95,94,20171218
0021700448,1610612742,1610612756,91,97,20171218
0021700449,1610612759,1610612746,109,91,20171218
0021700450,1610612747,1610612744,114,116,20171218
0021700451,1610612755,1610612758,95,101,20171219
0021700452,1610612764,1610612740,116,106,20171219
0021700453,1610612749,1610612739,119,116,20171219
0021700454,1610612766,1610612761,111,129,20171220
0021700455,1610612737,1610612754,95,105,20171220
0021700456,1610612738,1610612748,89,90,20171220
0021700457,1610612751,1610612758,99,104,20171220
0021700458,1610612741,1610612753,112,94,20171220
0021700459,1610612745,1610612747,116,122,20171220
0021700460,1610612760,1610612762,107,79,20171220
0021700461,1610612742,1610612765,110,93,20171220
0021700462,1610612743,1610612750,104,112,20171220
0021700463,1610612757,1610612759,91,93,20171220
0021700464,1610612744,1610612763,97,84,20171220
0021700465,1610612746,1610612756,108,95,20171220
0021700466,1610612739,1610612741,115,112,20171221
0021700467,1610612755,1610612761,109,114,20171221
0021700468,1610612752,1610612738,102,93,20171221
0021700469,1610612756,1610612763,97,95,20171221
0021700470,1610612762,1610612759,100,89,20171221
0021700471,1610612765,1610612752,104,101,20171222
0021700472,1610612753,1610612740,97,111,20171222
0021700473,1610612751,1610612764,119,84,20171222
0021700474,1610612748,1610612742,113,101,20171222
0021700475,1610612745,1610612746,118,128,20171222
0021700476,1610612749,1610612766,109,104,20171222
0021700477,1610612760,1610612737,120,117,20171222
0021700478,1610612757,1610612743,85,102,20171222
0021700479,1610612744,1610612747,113,106,20171222
0021700480,1610612761,1610612755,102,86,20171223
0021700481,1610612766,1610612749,111,106,20171223
0021700482,1610612754,1610612751,123,119,20171223
0021700483,1610612764,1610612753,130,103,20171223
0021700484,1610612737,1610612742,112,107,20171223
0021700485,1610612738,1610612741,117,92,20171223
0021700486,1610612748,1610612740,94,109,20171223
0021700487,1610612763,1610612746,115,112,20171223
0021700488,1610612762,1610612760,89,103,20171223
0021700489,1610612744,1610612743,81,96,20171223
0021700490,1610612756,1610612750,106,115,20171223
0021700491,1610612747,1610612757,92,95,20171223
0021700492,1610612758,1610612759,99,108,20171223
0021700493,1610612752,1610612755,98,105,20171225
0021700494,1610612744,1610612739,99,92,20171225
0021700495,1610612738,1610612764,103,111,20171225
0021700496,1610612760,1610612745,112,107,20171225
0021700497,1610612747,1610612750,104,121,20171225
0021700498,1610612765,1610612754,107,83,20171226
0021700499,1610612742,1610612761,98,93,20171226
0021700500,1610612748,1610612753,107,89,20171226
0021700501,1610612749,1610612741,106,115,20171226
0021700502,1610612759,1610612751,109,97,20171226
0021700503,1610612743,1610612762,107,83,20171226
0021700504,1610612756,1610612763,99,97,20171226
0021700505,1610612746,1610612758,122,95,20171226
0021700506,1610612766,1610612738,91,102,20171227
0021700507,1610612754,1610612742,94,98,20171227
0021700508,1610612737,1610612764,113,99,20171227
0021700509,1610612741,1610612752,92,87,20171227
0021700510,1610612750,1610612743,128,125,20171227
0021700511,1610612740,1610612751,128,113,20171227
0021700512,1610612760,1610612761,124,107,20171227
0021700513,1610612758,1610612739,109,95,20171227
0021700514,1610612744,1610612762,126,101,20171227
0021700515,1610612747,1610612763,99,109,20171227
0021700516,1610612753,1610612765,102,89,20171228
0021700517,1610612738,1610612745,99,98,20171228
0021700518,1610612749,1610612750,102,96,20171228
0021700519,1610612759,1610612752,119,107,20171228
0021700520,1610612757,1610612755,114,110,20171228
0021700521,1610612764,1610612745,121,103,20171229
0021700522,1610612761,1610612737,111,98,20171229
0021700523,1610612748,1610612751,87,111,20171229
0021700524,1610612741,1610612754,119,107,20171229
0021700525,1610612740,1610612742,120,128,20171229
0021700526,1610612760,1610612749,95,97,20171229
0021700527,1610612758,1610612756,101,111,20171229
0021700528,1610612744,1610612766,100,111,20171229
0021700529,1610612747,1610612746,106,121,20171229
