player_id,game_id,team_id,fga,fgm,3pa,3pm,fta,ftm,points,off_rebounds,def_rebounds,assists,turnovers,blocks,steals,fouls
203498,0011700002,1610612750,12,7,0,2,8,10,22,3,3,0,1,0,1,1
202357,0011700002,1610612750,5,1,0,3,1,1,3,2,2,3,1,0,1,4
1626145,0011700002,1610612750,1,0,0,0,2,2,2,0,2,1,2,0,0,2
2037,0011700002,1610612750,1,0,0,1,0,0,0,0,1,4,2,0,0,5
201166,0011700002,1610612750,6,1,0,3,2,2,4,0,0,3,1,0,0,2
202332,0011700002,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626148,0011700002,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627875,0011700002,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628518,0011700002,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628383,0011700002,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628453,0011700002,1610612750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627742,0011700002,1610612747,15,4,1,5,1,2,10,3,3,1,2,1,0,4
1626204,0011700002,1610612747,7,1,0,1,1,2,3,4,5,1,1,0,0,4
203944,0011700002,1610612747,14,7,0,2,1,2,15,1,6,1,1,1,0,1
203484,0011700002,1610612747,7,1,0,4,2,2,4,1,2,1,1,0,2,2
1628366,0011700002,1610612747,9,2,1,5,0,0,5,3,4,8,4,0,2,2
203903,0011700002,1610612747,10,6,1,3,1,1,14,0,2,2,4,0,0,2
1628398,0011700002,1610612747,12,9,1,4,0,0,19,0,5,0,0,0,1,2
201147,0011700002,1610612747,3,2,0,1,2,2,6,0,1,0,1,1,4,3
1627826,0011700002,1610612747,6,4,0,1,1,2,9,0,5,2,1,2,0,5
203898,0011700002,1610612747,5,3,0,1,0,0,6,0,0,8,2,0,1,2
1627936,0011700002,1610612747,2,0,0,1,0,0,0,0,0,2,0,0,0,1
203505,0011700002,1610612747,2,1,1,2,2,2,5,0,2,0,0,0,0,0
1628418,0011700002,1610612747,1,1,0,0,1,2,3,1,0,1,0,1,0,1
1628431,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101106,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628404,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201572,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627362,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627757,0011700002,1610612747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627752,0011700004,1610612737,6,1,0,2,1,2,3,0,4,1,2,0,3,1
101141,0011700004,1610612737,4,2,2,2,0,0,6,0,4,0,1,0,1,2
203473,0011700004,1610612737,7,5,0,2,2,3,12,0,3,0,2,1,2,5
203145,0011700004,1610612737,3,0,0,0,0,0,0,1,2,3,2,0,2,1
203471,0011700004,1610612737,17,6,0,1,0,1,12,2,2,5,0,0,1,2
201158,0011700004,1610612737,6,1,0,2,8,8,10,0,0,2,1,0,0,0
203488,0011700004,1610612737,4,1,0,3,2,2,4,0,4,1,0,0,0,1
1628381,0011700004,1610612737,6,2,0,0,5,6,9,5,10,1,0,0,1,5
1627098,0011700004,1610612737,8,3,1,2,0,0,7,0,0,1,1,0,1,1
1627852,0011700004,1610612737,4,0,0,2,2,2,2,1,0,0,1,0,0,1
202337,0011700004,1610612737,6,2,2,5,0,0,6,0,1,2,0,0,0,1
203101,0011700004,1610612737,1,1,0,0,0,0,2,0,0,0,1,0,0,2
1628416,0011700004,1610612737,4,1,0,1,0,0,2,1,1,0,2,0,0,1
1626188,0011700004,1610612737,7,4,0,0,1,1,9,0,0,0,1,0,2,1
203705,0011700004,1610612737,0,0,0,0,0,0,0,0,0,2,1,0,0,1
202379,0011700004,1610612737,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203098,0011700004,1610612737,4,2,1,3,0,0,5,0,0,0,1,0,0,0
1628463,0011700004,1610612737,0,0,0,0,1,2,1,0,1,0,0,0,0,0
1627761,0011700004,1610612737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628535,0011700004,1610612737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203585,0011700004,1610612748,6,4,2,4,0,0,10,1,3,4,2,0,0,2
201949,0011700004,1610612748,5,1,0,1,0,0,2,0,1,1,1,1,0,4
202355,0011700004,1610612748,5,2,0,0,4,7,8,2,9,0,1,1,0,5
203079,0011700004,1610612748,8,3,0,3,1,2,7,0,3,4,3,0,0,2
201609,0011700004,1610612748,5,3,0,0,0,0,6,0,1,3,3,0,1,0
1626159,0011700004,1610612748,6,3,0,0,0,0,6,1,7,2,1,3,1,2
204020,0011700004,1610612748,8,6,1,2,1,2,14,1,2,0,4,0,1,1
203482,0011700004,1610612748,4,3,1,2,2,2,9,0,8,5,5,0,1,3
1626196,0011700004,1610612748,8,4,1,4,3,4,12,1,2,2,1,4,1,0
201961,0011700004,1610612748,10,3,2,6,0,0,8,0,0,1,0,0,0,1
1627855,0011700004,1610612748,3,2,1,2,2,2,7,0,4,0,0,0,0,0
1628389,0011700004,1610612748,1,0,0,0,1,8,1,0,0,0,0,0,0,0
1628475,0011700004,1610612748,2,1,1,2,1,2,4,0,1,0,0,0,0,0
1628476,0011700004,1610612748,2,0,0,1,0,0,0,0,0,2,1,0,0,1
1626175,0011700004,1610612748,1,1,0,0,0,0,2,1,0,0,0,0,0,1
203580,0011700004,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627773,0011700004,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,0011700004,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628571,0011700004,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201568,0011700003,1610612746,9,3,1,3,10,12,17,1,2,1,1,0,0,1
201933,0011700003,1610612746,10,6,2,5,4,5,18,0,3,1,1,0,0,0
201599,0011700003,1610612746,5,3,0,0,0,1,6,0,9,2,3,0,0,5
203085,0011700003,1610612746,12,3,0,2,2,2,8,0,1,3,3,0,4,3
201976,0011700003,1610612746,6,4,2,3,4,4,14,0,2,2,3,0,1,4
1628462,0011700003,1610612746,5,0,0,3,1,2,1,0,0,9,2,0,2,1
202325,0011700003,1610612746,5,4,1,1,1,1,10,0,4,0,0,0,1,2
101150,0011700003,1610612746,9,4,0,4,9,12,17,0,4,6,4,0,2,2
203966,0011700003,1610612746,3,2,1,2,0,0,5,0,1,1,1,0,0,4
1626149,0011700003,1610612746,1,0,0,0,1,2,1,0,2,0,1,0,0,0
1626155,0011700003,1610612746,5,2,0,1,0,0,4,2,1,0,0,0,0,0
1627744,0011700003,1610612746,5,2,0,2,0,0,4,0,2,0,0,0,1,0
203186,0011700003,1610612746,1,0,0,0,2,2,2,0,0,0,0,0,0,2
1628414,0011700003,1610612746,2,2,1,1,1,1,6,0,0,0,1,0,0,1
1628393,0011700003,1610612746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628176,0011700003,1610612746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627850,0011700003,1610612746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627820,0011700003,1610612746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203710,0011700003,1610612746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101139,0011700003,1610612761,10,5,2,7,0,0,12,0,2,1,0,0,2,3
201586,0011700003,1610612761,12,4,1,9,3,4,12,0,4,0,1,0,0,3
202685,0011700003,1610612761,5,4,0,0,2,4,10,3,7,4,0,0,0,2
201942,0011700003,1610612761,6,4,0,2,3,4,11,0,4,4,1,0,3,1
200768,0011700003,1610612761,5,3,3,4,8,8,17,0,1,4,2,0,1,4
1626181,0011700003,1610612761,8,5,0,2,6,6,16,1,0,1,2,0,0,6
1626153,0011700003,1610612761,5,4,1,2,2,2,11,1,3,3,4,0,1,1
203998,0011700003,1610612761,8,2,2,7,0,0,6,0,3,0,4,0,0,0
1627783,0011700003,1610612761,3,1,1,3,2,2,5,0,3,0,1,0,3,5
203512,0011700003,1610612761,4,1,0,1,2,2,4,2,2,2,1,3,2,4
1627832,0011700003,1610612761,5,2,1,3,3,4,8,0,3,2,3,0,1,1
1628035,0011700003,1610612761,2,1,0,1,0,0,2,1,1,0,1,0,0,1
1627751,0011700003,1610612761,3,3,0,0,1,4,7,1,2,1,0,0,0,1
202360,0011700003,1610612761,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1627787,0011700003,1610612761,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1628384,0011700003,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203485,0011700003,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203909,0011700003,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628452,0011700003,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626259,0011700003,1610612761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962937728,0011700005,15018,8,4,0,0,1,1,9,1,3,0,0,0,2,1
27002,0011700005,15018,18,7,0,3,4,6,18,4,2,1,2,0,3,3
201946,0011700005,15018,20,10,0,2,9,13,29,3,9,0,2,1,2,3
203176,0011700005,15018,20,6,1,5,13,15,26,1,2,11,1,0,0,2
27001,0011700005,15018,2,0,0,1,2,2,2,0,0,0,1,0,2,1
27006,0011700005,15018,0,0,0,0,0,0,0,0,0,0,2,0,1,2
27009,0011700005,15018,2,1,0,0,0,0,2,0,0,0,0,0,0,3
27012,0011700005,15018,2,1,1,2,3,4,6,0,0,0,1,0,0,1
27008,0011700005,15018,5,1,0,2,0,0,2,0,2,0,0,0,0,2
1962937729,0011700005,15018,1,0,0,1,0,0,0,0,0,0,1,0,0,0
27010,0011700005,15018,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27007,0011700005,15018,1,1,0,0,0,0,2,0,0,1,0,0,0,0
1962937730,0011700005,15018,1,0,0,1,0,0,0,0,0,2,0,0,0,1
1962937727,0011700005,15018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27003,0011700005,15018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203490,0011700005,1610612764,4,2,1,2,0,0,5,0,4,1,2,0,0,0
201160,0011700005,1610612764,9,5,1,4,1,1,12,1,4,1,2,2,0,5
101162,0011700005,1610612764,4,3,0,0,0,1,6,0,5,4,1,0,0,3
203078,0011700005,1610612764,5,3,0,1,0,0,6,0,3,1,0,0,0,1
203107,0011700005,1610612764,8,5,1,2,2,3,13,1,2,5,3,0,0,3
1626162,0011700005,1610612764,5,2,1,3,3,4,8,0,1,4,0,0,1,0
201975,0011700005,1610612764,9,7,4,5,1,2,19,0,0,0,0,0,2,0
101133,0011700005,1610612764,3,2,0,0,1,2,5,2,2,1,0,1,0,0
1626191,0011700005,1610612764,8,5,0,1,0,0,10,3,3,0,1,3,0,3
202388,0011700005,1610612764,7,3,0,2,0,0,6,0,1,7,1,0,1,1
1627815,0011700005,1610612764,9,6,1,1,4,4,17,0,2,4,2,0,0,6
203118,0011700005,1610612764,7,3,0,1,0,0,6,2,1,2,1,0,0,1
1627849,0011700005,1610612764,3,1,0,0,0,0,2,2,5,1,2,1,0,4
203467,0011700005,1610612764,6,5,1,2,0,0,11,1,0,1,2,1,2,1
1628454,0011700005,1610612764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203077,0011700008,1610612766,7,3,0,0,0,0,6,1,5,2,0,0,0,3
101107,0011700008,1610612766,5,1,0,1,3,4,5,0,5,1,0,0,0,0
2730,0011700008,1610612766,6,2,0,0,3,8,7,4,6,1,6,3,1,2
201587,0011700008,1610612766,10,4,1,3,1,1,10,0,0,2,1,1,0,1
202689,0011700008,1610612766,11,3,2,4,4,5,12,0,3,3,2,0,0,1
1626163,0011700008,1610612766,8,3,0,2,1,1,7,0,4,1,5,0,0,0
202933,0011700008,1610612766,2,0,0,2,0,0,0,0,2,2,1,0,2,2
203469,0011700008,1610612766,6,3,0,0,1,1,7,0,1,1,0,0,0,3
1628370,0011700008,1610612766,8,2,1,4,0,0,5,0,0,1,0,0,0,0
203087,0011700008,1610612766,10,6,2,4,3,4,17,1,7,3,0,0,1,1
1627779,0011700008,1610612766,1,0,0,0,0,0,0,0,0,1,2,0,0,1
1628407,0011700008,1610612766,1,1,0,0,0,0,2,0,2,0,0,0,0,0
203948,0011700008,1610612766,4,1,0,1,0,0,2,0,0,0,0,0,0,1
1628493,0011700008,1610612766,1,1,0,0,0,0,2,1,3,0,2,0,0,2
203487,0011700008,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626203,0011700008,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628516,0011700008,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628439,0011700008,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628517,0011700008,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628494,0011700008,1610612766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627759,0011700008,1610612738,7,2,0,2,2,4,6,0,1,3,1,0,1,2
201143,0011700008,1610612738,6,2,2,3,1,2,7,2,4,4,0,2,0,1
203382,0011700008,1610612738,8,5,0,0,0,0,10,2,3,3,2,1,1,4
202330,0011700008,1610612738,6,2,0,2,1,2,5,0,5,1,1,0,0,1
202681,0011700008,1610612738,11,4,1,3,0,0,9,2,2,3,1,0,2,3
1628369,0011700008,1610612738,11,4,0,3,1,2,9,1,4,5,1,2,2,2
203935,0011700008,1610612738,8,3,3,7,0,0,9,0,4,1,0,0,0,1
1626179,0011700008,1610612738,7,3,1,2,0,0,7,1,1,1,0,0,3,0
1627824,0011700008,1610612738,3,0,0,1,0,0,0,2,4,0,2,0,0,2
1628400,0011700008,1610612738,2,1,1,1,0,0,3,0,2,0,1,0,0,2
203499,0011700008,1610612738,6,2,0,2,0,0,4,0,0,2,0,0,0,0
1627846,0011700008,1610612738,6,4,1,2,1,2,10,1,3,0,1,0,0,2
1628464,0011700008,1610612738,8,5,1,1,1,1,12,2,5,3,0,1,1,0
1628444,0011700008,1610612738,1,1,1,1,0,0,3,0,1,0,0,0,1,0
1628443,0011700008,1610612738,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1626182,0011700008,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202694,0011700008,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628433,0011700008,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628510,0011700008,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628241,0011700008,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203095,0011700006,1610612753,5,4,0,0,0,0,8,0,3,5,1,1,0,1
203932,0011700006,1610612753,4,2,2,4,2,4,8,1,2,1,0,1,1,1
202696,0011700006,1610612753,5,3,0,0,0,0,6,1,4,1,0,0,1,3
203082,0011700006,1610612753,10,2,1,6,0,0,5,2,0,0,1,0,1,2
203901,0011700006,1610612753,5,1,0,1,1,2,3,1,4,4,2,0,0,2
1626209,0011700006,1610612753,12,4,0,5,4,6,12,1,1,2,1,0,2,4
203613,0011700006,1610612753,9,4,0,1,1,2,9,0,2,3,0,0,2,0
1628371,0011700006,1610612753,10,6,1,4,2,4,15,0,3,0,1,1,1,2
202687,0011700006,1610612753,3,1,0,0,0,0,2,1,2,1,1,1,0,2
201571,0011700006,1610612753,7,2,0,3,4,4,8,2,3,3,1,1,0,1
202714,0011700006,1610612753,4,0,0,2,0,0,0,1,4,2,2,0,0,1
201578,0011700006,1610612753,5,2,0,2,1,2,5,1,3,0,4,3,0,3
1628411,0011700006,1610612753,3,0,0,1,0,0,0,0,6,3,1,0,1,1
204014,0011700006,1610612753,2,1,1,1,0,0,3,0,0,0,0,0,0,0
203564,0011700006,1610612753,2,0,0,2,0,0,0,0,0,1,0,0,0,0
203920,0011700006,1610612753,2,0,0,0,0,0,0,0,1,0,0,3,0,1
201167,0011700006,1610612753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628505,0011700006,1610612753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203940,0011700006,1610612753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203516,0011700006,1610612763,4,2,2,2,1,2,7,1,4,1,2,0,1,0
202718,0011700006,1610612763,6,3,0,2,0,0,6,0,3,3,2,2,0,1
201148,0011700006,1610612763,7,3,0,0,0,0,6,2,6,1,0,0,0,1
1627782,0011700006,1610612763,3,1,0,2,1,3,3,0,0,1,1,0,0,0
201144,0011700006,1610612763,6,2,0,0,0,2,4,1,1,1,1,1,0,2
1627735,0011700006,1610612763,9,3,0,3,2,2,8,0,6,2,1,0,1,2
201596,0011700006,1610612763,10,7,1,3,4,5,19,0,1,2,4,1,0,1
1626185,0011700006,1610612763,8,7,1,1,1,1,16,0,4,1,1,0,1,3
1627738,0011700006,1610612763,6,0,0,0,0,0,0,3,4,2,3,1,0,4
1628415,0011700006,1610612763,3,1,0,1,3,4,5,1,2,0,0,2,0,2
1626150,0011700006,1610612763,8,2,0,2,0,2,4,0,1,1,2,0,0,2
1628397,0011700006,1610612763,3,1,0,0,0,0,2,1,3,1,0,1,1,0
1628424,0011700006,1610612763,4,1,0,1,2,2,4,1,1,0,0,0,0,2
1626205,0011700006,1610612763,7,2,0,0,2,2,6,3,2,0,0,0,1,1
1627825,0011700006,1610612763,5,0,0,1,0,0,0,1,1,0,0,0,1,0
1628456,0011700006,1610612763,1,1,0,0,0,0,2,0,1,0,0,0,0,0
201936,0011700006,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201188,0011700006,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203210,0011700006,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203463,0011700006,1610612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203114,0011700009,1610612749,9,4,2,4,2,2,12,0,1,3,1,0,0,1
1628391,0011700009,1610612749,7,4,1,1,0,0,9,1,0,0,0,0,0,0
203089,0011700009,1610612749,6,5,0,0,1,2,11,2,2,2,0,1,1,0
1628425,0011700009,1610612749,9,0,0,4,0,0,0,0,5,2,2,0,2,5
1627763,0011700009,1610612749,4,2,1,3,4,4,9,0,1,3,4,0,0,3
203503,0011700009,1610612749,5,3,1,2,0,0,7,0,1,0,2,0,0,1
201575,0011700009,1610612749,2,0,0,1,1,1,1,0,0,2,1,0,0,1
203521,0011700009,1610612749,3,1,0,1,0,0,2,0,2,3,0,0,1,1
202328,0011700009,1610612749,8,6,0,0,0,0,12,3,4,2,3,1,1,1
101123,0011700009,1610612749,1,1,0,0,0,0,2,0,0,1,0,0,0,2
203141,0011700009,1610612749,5,3,2,4,0,0,8,0,7,2,0,0,0,3
1627780,0011700009,1610612749,4,3,0,0,1,2,7,1,1,1,1,0,1,4
1626173,0011700009,1610612749,18,8,3,8,1,1,20,0,2,2,3,0,2,0
201202,0011700009,1610612749,3,2,0,0,0,0,4,3,3,1,2,0,0,1
203088,0011700009,1610612749,1,0,0,1,0,0,0,0,0,10,1,0,0,2
203507,0011700009,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627748,0011700009,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203953,0011700009,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,0011700009,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203923,0011700009,1610612749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202083,0011700009,1610612742,4,2,0,1,0,0,4,1,3,5,1,0,0,1
203084,0011700009,1610612742,6,4,1,2,0,0,9,1,1,0,0,0,0,0
1717,0011700009,1610612742,2,2,1,1,0,0,5,0,1,1,0,0,0,2
203552,0011700009,1610612742,5,3,1,1,1,1,8,0,2,0,2,0,0,0
1628372,0011700009,1610612742,5,1,1,3,0,2,3,1,0,1,1,0,2,0
203457,0011700009,1610612742,2,2,0,0,1,2,5,1,0,1,0,2,2,0
200826,0011700009,1610612742,6,2,1,3,0,0,5,0,1,4,1,0,0,1
203939,0011700009,1610612742,6,4,1,1,0,0,9,1,2,0,1,0,0,1
1627812,0011700009,1610612742,8,4,2,4,2,3,12,1,0,1,2,0,2,2
2734,0011700009,1610612742,4,2,1,2,3,4,8,0,2,1,2,0,0,1
1627827,0011700009,1610612742,2,1,0,1,1,2,3,0,3,3,1,0,0,0
1628492,0011700009,1610612742,7,3,3,6,2,5,11,0,5,2,1,0,3,2
1628467,0011700009,1610612742,5,2,0,3,0,0,4,1,0,0,1,0,0,1
1626257,0011700009,1610612742,0,0,0,0,0,0,0,1,1,0,1,0,0,2
203146,0011700009,1610612742,5,2,0,0,0,0,4,0,1,4,3,0,0,2
1626165,0011700009,1610612742,5,2,1,2,2,3,7,0,2,1,0,1,2,0
203481,0011700009,1610612742,5,0,0,2,0,0,0,3,2,0,1,0,1,1
1628405,0011700009,1610612742,6,3,0,0,3,5,9,1,4,0,0,0,0,0
1628408,0011700009,1610612742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201177,0011700009,1610612742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962937734,0011700007,15015,11,4,1,6,5,5,14,0,2,1,2,0,0,3
1627768,0011700007,15015,19,5,3,9,3,4,16,0,5,1,1,0,3,1
1962937736,0011700007,15015,13,4,1,8,2,2,11,1,10,1,1,0,1,1
202727,0011700007,15015,10,2,0,3,0,0,4,3,5,3,1,0,2,2
1962937735,0011700007,15015,7,4,1,3,4,4,13,0,1,4,3,0,3,4
55374,0011700007,15015,6,3,0,0,0,0,6,2,2,2,2,0,0,4
1962937737,0011700007,15015,8,4,3,5,0,0,11,0,1,0,3,0,0,1
1962937740,0011700007,15015,2,1,0,1,0,0,2,0,2,1,1,1,1,3
1962937741,0011700007,15015,0,0,0,0,0,0,0,1,1,0,3,0,0,3
1962937742,0011700007,15015,3,1,0,1,1,2,3,0,0,0,1,0,1,0
1962937738,0011700007,15015,2,1,1,2,0,0,3,0,0,0,0,0,0,0
1962937739,0011700007,15015,0,0,0,0,0,0,0,0,0,0,1,0,0,2
204060,0011700007,1610612762,4,1,0,3,0,0,2,0,4,7,1,0,1,0
202324,0011700007,1610612762,6,3,0,0,0,0,6,0,6,1,0,1,0,0
203497,0011700007,1610612762,9,7,0,0,1,5,15,1,11,0,2,1,0,0
203918,0011700007,1610612762,12,8,4,8,0,0,20,0,1,2,3,0,1,1
201937,0011700007,1610612762,4,0,0,2,3,4,3,0,1,6,1,0,2,1
2207,0011700007,1610612762,3,1,0,2,0,2,2,1,1,2,0,1,2,0
1628378,0011700007,1610612762,8,4,2,5,1,1,11,0,1,3,0,0,1,3
203957,0011700007,1610612762,6,4,1,1,2,4,11,1,0,3,0,1,0,1
200757,0011700007,1610612762,6,4,0,1,2,2,10,0,2,0,1,0,1,3
201973,0011700007,1610612762,3,1,0,2,0,0,2,1,1,2,1,0,0,0
202327,0011700007,1610612762,3,2,0,0,0,0,4,2,1,0,2,0,2,2
1628396,0011700007,1610612762,1,1,0,0,0,2,2,1,0,0,0,0,0,0
202692,0011700007,1610612762,5,2,0,1,0,0,4,0,1,4,0,0,0,0
203526,0011700007,1610612762,4,3,1,1,0,0,7,0,1,0,2,0,1,0
1626220,0011700007,1610612762,0,0,0,0,0,0,0,0,3,1,3,0,0,1
1627762,0011700007,1610612762,3,3,1,1,2,2,9,1,2,0,0,1,0,2
1628579,0011700007,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203547,0011700007,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628513,0011700007,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203489,0011700007,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203937,0011700010,1610612759,5,4,2,2,0,0,10,0,4,1,0,0,0,0
