player_id,game_id,team_id,fga,fgm,3pa,3pm,fta,ftm,points,off_rebounds,def_rebounds,assists,turnovers,blocks,steals,fouls
204001,0021600146,1610612752,16,8,2,5,6,6,24,2,9,1,3,1,0,3
201149,0021600146,1610612752,2,0,0,0,0,0,0,4,2,2,1,0,0,0
201584,0021600146,1610612752,7,3,1,3,0,0,7,0,2,2,1,0,1,1
201565,0021600146,1610612752,6,1,0,1,1,2,3,0,4,5,5,0,0,4
201943,0021600146,1610612752,4,2,1,3,0,0,5,1,2,1,1,0,1,0
1626195,0021600146,1610612752,6,2,0,0,0,0,4,2,4,0,0,0,1,1
1626254,0021600146,1610612752,3,1,0,1,0,0,2,1,2,0,1,0,0,0
203200,0021600146,1610612752,7,6,2,3,2,2,16,0,4,2,1,1,1,3
2756,0021600146,1610612752,2,1,0,0,2,2,4,0,2,1,1,0,0,0
1627851,0021600146,1610612752,2,1,0,1,0,0,2,0,0,0,0,0,0,1
1627758,0021600146,1610612752,2,0,0,2,0,0,0,0,0,0,0,0,1,0
203124,0021600146,1610612752,3,1,0,0,0,0,2,2,0,1,0,1,0,0
203460,0021600147,1610612760,3,2,0,1,0,1,4,0,4,0,1,0,0,1
1627734,0021600147,1610612760,5,1,1,3,0,0,3,0,1,0,2,0,0,5
203500,0021600147,1610612760,3,1,0,0,2,4,4,5,6,0,3,1,1,2
203506,0021600147,1610612760,17,4,1,7,0,1,9,1,1,1,0,1,0,1
201566,0021600147,1610612760,21,11,0,2,11,12,33,2,13,8,7,0,0,4
203518,0021600147,1610612760,7,1,1,5,2,2,5,0,1,1,1,0,0,2
202683,0021600147,1610612760,9,4,0,2,2,2,10,2,1,1,0,1,0,0
203924,0021600147,1610612760,8,5,1,4,0,0,11,1,4,0,0,2,2,2
203530,0021600147,1610612760,6,1,1,2,0,0,3,0,5,1,1,0,0,2
203902,0021600147,1610612760,4,0,0,0,0,0,0,0,2,3,0,0,0,1
2555,0021600147,1610612760,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201627,0021600147,1610612760,5,3,0,1,0,0,6,2,0,1,0,1,0,0
202713,0021600147,1610612760,,,,,,,,,,,,,,
202699,0021600147,1610612765,16,9,2,5,2,2,22,0,6,3,0,2,1,2
202694,0021600147,1610612765,12,3,1,3,0,0,7,1,5,5,0,0,0,1
203382,0021600147,1610612765,13,8,0,0,4,4,20,1,7,1,1,0,0,1
203484,0021600147,1610612765,17,7,1,4,2,3,17,1,2,4,3,0,1,2
202397,0021600147,1610612765,8,4,0,0,3,4,11,0,6,3,3,1,2,1
202720,0021600147,1610612765,8,3,0,1,2,3,8,1,8,4,1,1,0,3
2757,0021600147,1610612765,7,5,0,1,0,0,10,0,4,4,1,0,0,0
1626246,0021600147,1610612765,6,2,0,0,0,0,4,0,4,0,0,2,0,2
1626169,0021600147,1610612765,3,1,1,2,0,0,3,0,1,1,0,3,0,1
1627740,0021600147,1610612765,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1626199,0021600147,1610612765,1,1,0,0,0,0,2,0,0,0,0,0,0,1
203493,0021600147,1610612765,,,,,,,,,,,,,,
1627771,0021600147,1610612765,,,,,,,,,,,,,,
203935,0021600148,1610612738,12,6,3,6,0,0,15,2,4,3,2,0,4,1
101161,0021600148,1610612738,7,3,1,3,2,2,9,2,3,4,0,0,0,6
203482,0021600148,1610612738,8,1,1,7,2,2,5,0,8,1,2,0,0,6
202340,0021600148,1610612738,17,7,3,8,2,2,19,1,9,1,2,0,0,4
202738,0021600148,1610612738,29,13,3,10,8,10,37,0,3,7,1,0,2,3
1626175,0021600148,1610612738,2,0,0,0,1,2,1,1,3,1,2,0,1,2
1627759,0021600148,1610612738,5,3,0,0,2,2,8,4,0,1,1,0,2,1
201973,0021600148,1610612738,6,2,0,3,0,0,4,0,2,0,0,0,0,2
1626179,0021600148,1610612738,7,3,1,4,0,0,7,1,1,0,0,0,0,2
203092,0021600148,1610612738,2,0,0,0,0,0,0,0,0,1,0,0,0,0
203923,0021600148,1610612738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101123,0021600148,1610612738,,,,,,,,,,,,,,
201967,0021600148,1610612740,4,2,1,3,0,0,5,0,1,0,1,0,0,1
203076,0021600148,1610612740,22,7,0,1,11,13,25,1,15,0,7,2,4,2
201600,0021600148,1610612740,2,2,0,0,0,0,4,1,3,0,0,0,0,0
1627741,0021600148,1610612740,7,2,1,4,0,0,5,0,2,3,0,0,0,2
204025,0021600148,1610612740,5,2,0,2,6,8,10,1,2,6,3,0,1,0
203093,0021600148,1610612740,12,7,0,1,1,3,15,3,7,1,0,2,1,2
203524,0021600148,1610612740,5,2,1,4,4,4,9,1,6,1,2,0,1,5
204038,0021600148,1610612740,14,8,3,5,2,2,21,0,1,3,2,0,2,3
203462,0021600148,1610612740,4,1,0,1,6,6,8,0,0,1,0,0,0,1
201582,0021600148,1610612740,4,2,0,0,0,0,4,1,1,1,1,0,0,1
201950,0021600148,1610612740,,,,,,,,,,,,,,
202734,0021600148,1610612740,,,,,,,,,,,,,,
203496,0021600149,1610612755,7,1,1,6,4,4,7,0,1,0,0,0,0,4
203967,0021600149,1610612755,11,4,1,3,2,2,11,1,5,2,0,0,0,0
203954,0021600149,1610612755,10,6,0,2,1,1,13,2,8,1,6,2,1,5
201945,0021600149,1610612755,8,4,1,1,2,2,11,1,0,3,0,1,3,1
200771,0021600149,1610612755,8,1,0,1,0,0,2,0,2,6,1,1,1,0
1626143,0021600149,1610612755,11,2,0,0,0,0,4,2,1,1,0,2,0,1
203138,0021600149,1610612755,4,1,0,0,1,2,3,2,0,0,1,1,1,2
101141,0021600149,1610612755,11,5,1,2,2,2,13,0,6,0,0,0,0,1
203917,0021600149,1610612755,9,4,1,5,3,4,12,0,2,1,1,0,1,2
204456,0021600149,1610612755,4,2,0,1,0,0,4,1,1,3,2,0,2,1
1626158,0021600149,1610612755,4,2,0,1,0,0,4,1,2,1,0,0,0,0
1627789,0021600149,1610612755,3,2,0,0,0,0,4,0,1,0,1,0,1,0
2772,0021600149,1610612745,14,6,5,11,0,0,17,1,7,2,0,1,3,1
201583,0021600149,1610612745,11,3,1,6,0,0,7,3,4,2,1,0,0,1
203991,0021600149,1610612745,7,3,0,0,2,3,8,3,10,1,0,5,0,0
201569,0021600149,1610612745,12,6,4,7,0,0,16,0,1,1,1,0,0,3
201935,0021600149,1610612745,20,12,4,8,5,5,33,1,6,9,5,1,1,2
1626155,0021600149,1610612745,4,2,0,1,0,2,4,4,3,3,0,1,0,4
2403,0021600149,1610612745,8,6,0,1,1,4,13,3,1,0,3,1,0,2
201147,0021600149,1610612745,2,1,0,1,2,2,4,1,3,0,3,1,0,3
203898,0021600149,1610612745,6,3,2,2,0,0,8,0,0,1,2,0,1,2
1626149,0021600149,1610612745,3,1,0,0,0,1,2,0,1,1,1,0,1,0
203909,0021600149,1610612745,2,1,1,2,0,0,3,0,2,0,1,0,0,1
201628,0021600149,1610612745,2,0,0,1,0,0,0,0,1,0,0,0,0,0
202682,0021600150,1610612748,6,2,0,2,1,2,5,0,1,0,1,0,1,1
1626159,0021600150,1610612748,11,3,0,1,1,2,7,2,1,5,0,0,1,2
202355,0021600150,1610612748,11,9,0,0,5,9,23,5,11,1,4,2,2,3
203079,0021600150,1610612748,26,12,3,6,0,0,27,0,2,3,4,3,3,5
1626196,0021600150,1610612748,9,4,0,2,0,0,8,1,0,4,3,0,1,4
201949,0021600150,1610612748,4,2,1,2,2,2,7,2,3,0,1,2,1,5
204020,0021600150,1610612748,9,4,0,0,3,6,11,0,8,6,0,0,1,0
201177,0021600150,1610612748,6,0,0,1,0,0,0,0,3,3,0,0,2,2
203585,0021600150,1610612748,2,1,0,1,0,0,2,0,2,0,0,1,2,0
202337,0021600150,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201609,0021600150,1610612748,,,,,,,,,,,,,,
2617,0021600150,1610612748,,,,,,,,,,,,,,
203186,0021600150,1610612748,,,,,,,,,,,,,,
202695,0021600150,1610612759,19,7,3,5,7,9,24,1,11,4,4,0,0,2
200746,0021600150,1610612759,14,8,0,0,2,2,18,1,2,2,2,0,1,1
2200,0021600150,1610612759,15,6,0,1,0,2,12,2,6,2,1,1,1,2
201980,0021600150,1610612759,2,1,1,1,0,0,3,0,1,0,1,1,0,2
2225,0021600150,1610612759,10,4,0,1,3,4,11,1,2,6,2,0,1,1
201988,0021600150,1610612759,3,2,2,2,4,4,10,1,2,3,2,0,0,2
1938,0021600150,1610612759,5,2,2,2,0,0,6,0,3,2,2,0,0,1
101135,0021600150,1610612759,4,2,0,0,1,2,5,2,5,2,0,1,0,0
203473,0021600150,1610612759,3,0,0,0,0,0,0,3,3,0,2,2,0,3
203613,0021600150,1610612759,5,1,0,2,3,4,5,2,2,2,1,1,1,1
203937,0021600150,1610612759,1,0,0,0,0,0,0,1,1,1,0,1,0,0
202722,0021600150,1610612759,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1627749,0021600150,1610612759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202718,0021600151,1610612763,6,3,0,2,3,3,9,0,4,1,1,0,0,2
203210,0021600151,1610612763,6,2,0,0,4,4,8,4,2,0,1,2,0,2
201188,0021600151,1610612763,17,9,2,6,2,4,22,0,5,0,6,0,1,2
203516,0021600151,1610612763,2,0,0,1,0,0,0,1,2,1,0,0,0,5
201144,0021600151,1610612763,14,7,2,5,2,2,18,0,3,7,0,0,1,0
1713,0021600151,1610612763,11,6,3,5,5,6,20,1,6,2,3,0,1,3
1626150,0021600151,1610612763,4,1,1,2,2,2,5,0,2,2,1,0,0,5
2216,0021600151,1610612763,13,7,0,0,4,4,18,5,5,0,2,0,0,4
1627738,0021600151,1610612763,3,1,0,0,0,1,2,2,1,0,1,0,1,3
1626185,0021600151,1610612763,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1627735,0021600151,1610612763,,,,,,,,,,,,,,
203584,0021600151,1610612763,,,,,,,,,,,,,,
1627786,0021600151,1610612763,,,,,,,,,,,,,,
202330,0021600151,1610612762,14,4,1,7,4,4,13,0,4,3,2,0,0,2
202324,0021600151,1610612762,6,2,0,0,2,2,6,0,2,0,1,0,2,3
203497,0021600151,1610612762,3,2,0,0,2,2,6,0,5,2,2,1,1,5
204060,0021600151,1610612762,11,7,4,7,2,2,20,0,4,2,0,0,1,4
203957,0021600151,1610612762,9,4,0,3,1,2,9,1,2,2,1,0,0,4
1626168,0021600151,1610612762,12,6,1,6,5,6,18,1,4,2,1,0,2,2
202714,0021600151,1610612762,9,7,2,3,1,2,17,2,1,4,1,0,0,2
2207,0021600151,1610612762,4,0,0,1,1,2,1,1,0,1,0,0,1,0
2564,0021600151,1610612762,4,3,0,0,0,0,6,1,0,1,0,0,1,5
203526,0021600151,1610612762,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1627762,0021600151,1610612762,,,,,,,,,,,,,,
201588,0021600151,1610612762,,,,,,,,,,,,,,
203481,0021600151,1610612762,,,,,,,,,,,,,,
1626178,0021600152,1610612751,3,2,0,0,4,4,8,1,1,1,2,0,0,4
202344,0021600152,1610612751,2,1,0,0,2,2,4,0,3,2,2,0,2,3
203120,0021600152,1610612751,5,1,1,4,0,0,3,1,2,0,1,0,0,2
202711,0021600152,1610612751,11,8,1,3,1,1,18,0,2,0,3,0,1,1
203930,0021600152,1610612751,17,5,2,7,2,2,14,2,3,1,5,0,1,0
2449,0021600152,1610612751,1,0,0,1,0,0,0,0,3,1,1,0,0,2
203461,0021600152,1610612751,8,2,1,5,2,2,7,1,8,1,1,0,0,0
203925,0021600152,1610612751,6,3,1,3,1,2,8,1,1,2,1,0,2,4
200751,0021600152,1610612751,4,1,1,3,4,5,7,0,4,4,2,0,0,3
1627812,0021600152,1610612751,11,5,2,5,1,4,13,0,1,5,3,0,0,0
1626191,0021600152,1610612751,9,6,1,2,0,0,13,3,0,1,0,2,0,2
201572,0021600152,1610612751,,,,,,,,,,,,,,
1627785,0021600152,1610612751,,,,,,,,,,,,,,
201601,0021600152,1610612746,5,5,0,0,1,1,11,0,2,0,0,0,1,2
201933,0021600152,1610612746,15,9,0,1,2,3,20,1,5,6,1,0,2,3
201599,0021600152,1610612746,6,3,0,0,1,2,7,5,9,0,3,1,1,1
200755,0021600152,1610612746,13,6,2,3,4,4,18,0,2,4,1,0,2,2
101108,0021600152,1610612746,11,8,4,6,1,1,21,1,3,9,1,0,5,2
203085,0021600152,1610612746,6,1,0,2,1,2,3,0,3,6,2,0,1,5
2037,0021600152,1610612746,10,5,3,5,4,4,17,0,0,5,1,0,1,0
101138,0021600152,1610612746,4,2,0,0,0,0,4,0,4,0,0,1,0,0
101109,0021600152,1610612746,6,4,3,4,0,0,11,0,0,1,1,0,2,4
201578,0021600152,1610612746,8,3,2,4,1,2,9,1,5,1,1,3,2,0
1627754,0021600152,1610612746,6,2,0,0,2,2,6,1,1,0,0,1,0,3
101187,0021600152,1610612746,,,,,,,,,,,,,,
1718,0021600152,1610612746,,,,,,,,,,,,,,
1626181,0021600153,1610612761,7,4,3,5,1,2,12,0,3,3,1,1,0,5
1627783,0021600153,1610612761,5,4,0,0,0,0,8,2,1,2,1,3,0,5
202685,0021600153,1610612761,9,5,0,0,4,4,14,3,6,2,2,0,0,1
201942,0021600153,1610612761,27,10,2,5,4,8,26,1,5,4,2,0,3,1
200768,0021600153,1610612761,23,11,4,8,2,2,28,3,2,9,1,0,4,3
202335,0021600153,1610612761,6,1,0,3,0,0,2,2,4,2,0,0,2,4
202709,0021600153,1610612761,7,4,0,1,1,2,9,0,1,2,0,0,0,1
203082,0021600153,1610612761,12,7,4,7,0,0,18,0,3,0,0,0,2,0
203512,0021600153,1610612761,0,0,0,0,0,0,0,1,3,0,1,1,0,5
203998,0021600153,1610612761,,,,,,,,,,,,,,
201960,0021600153,1610612761,,,,,,,,,,,,,,
1627751,0021600153,1610612761,,,,,,,,,,,,,,
1627832,0021600153,1610612761,,,,,,,,,,,,,,
2544,0021600153,1610612739,15,10,2,5,6,10,28,0,9,15,5,0,1,2
201567,0021600153,1610612739,16,5,1,7,8,9,19,4,9,1,3,3,0,1
202684,0021600153,1610612739,8,7,0,0,1,1,15,3,8,0,1,1,0,2
2210,0021600153,1610612739,5,2,1,2,0,0,5,0,0,1,1,0,0,5
202681,0021600153,1610612739,20,10,2,4,2,4,24,2,3,4,5,0,2,3
202697,0021600153,1610612739,5,1,1,5,1,2,4,0,2,3,1,2,0,1
2399,0021600153,1610612739,3,2,1,2,0,0,5,0,2,1,0,0,0,0
101112,0021600153,1610612739,10,7,5,8,2,2,21,1,2,1,0,1,0,2
203895,0021600153,1610612739,1,0,0,0,0,0,0,0,1,0,1,0,1,2
2365,0021600153,1610612739,,,,,,,,,,,,,,
1627770,0021600153,1610612739,,,,,,,,,,,,,,
2592,0021600153,1610612739,,,,,,,,,,,,,,
202732,0021600153,1610612739,,,,,,,,,,,,,,
203145,0021600154,1610612737,12,4,1,2,3,4,12,0,3,1,2,2,2,3
200794,0021600154,1610612737,17,7,0,2,1,2,15,1,5,4,1,0,2,2
2730,0021600154,1610612737,9,5,0,0,1,3,11,2,9,1,5,0,3,3
2594,0021600154,1610612737,4,2,0,2,0,0,4,0,2,0,3,1,0,0
203471,0021600154,1610612737,15,7,2,2,2,2,18,1,0,4,5,0,1,1
203501,0021600154,1610612737,10,6,1,4,2,3,15,1,1,1,0,0,2,0
203488,0021600154,1610612737,7,6,2,2,0,0,14,0,5,4,0,0,1,3
1627098,0021600154,1610612737,3,0,0,0,1,1,1,0,2,3,2,0,0,1
200757,0021600154,1610612737,2,0,0,2,3,4,3,0,2,0,0,0,3,0
2743,0021600154,1610612737,1,0,0,1,0,0,0,1,0,0,1,1,0,0
1627761,0021600154,1610612737,,,,,,,,,,,,,,
203527,0021600154,1610612737,,,,,,,,,,,,,,
1627752,0021600154,1610612737,,,,,,,,,,,,,,
202682,0021600154,1610612748,8,3,0,2,0,0,6,0,1,1,0,0,1,3
203585,0021600154,1610612748,11,4,0,3,0,0,8,3,1,3,0,0,2,3
202355,0021600154,1610612748,15,6,0,0,7,8,19,10,15,2,4,1,2,3
203079,0021600154,1610612748,18,5,1,5,0,0,11,0,1,2,5,1,3,3
1626196,0021600154,1610612748,14,8,1,3,2,2,19,1,3,2,3,3,2,3
204020,0021600154,1610612748,10,5,2,4,2,4,14,0,2,2,6,1,0,1
201949,0021600154,1610612748,8,5,3,5,0,0,13,2,2,0,4,1,1,5
201177,0021600154,1610612748,3,0,0,0,0,0,0,1,4,1,0,0,0,2
202337,0021600154,1610612748,2,0,0,1,0,0,0,0,2,0,1,0,0,0
2617,0021600154,1610612748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201609,0021600154,1610612748,,,,,,,,,,,,,,
203186,0021600154,1610612748,,,,,,,,,,,,,,
1626159,0021600154,1610612748,,,,,,,,,,,,,,
203077,0021600155,1610612766,5,2,0,0,2,4,6,0,6,0,2,1,0,1
101107,0021600155,1610612766,9,1,0,5,4,4,6,0,1,1,1,1,0,1
203469,0021600155,1610612766,9,6,0,0,2,2,14,2,7,1,0,1,0,2
201587,0021600155,1610612766,9,5,4,5,2,3,16,0,5,7,0,1,3,4
202689,0021600155,1610612766,19,12,2,3,4,4,30,0,5,6,2,0,5,3
1626163,0021600155,1610612766,14,8,3,7,1,1,20,0,4,5,2,1,1,1
201158,0021600155,1610612766,8,5,2,2,0,0,12,0,1,1,0,0,0,1
201196,0021600155,1610612766,2,0,0,2,2,2,2,0,1,3,3,0,1,0
201579,0021600155,1610612766,5,4,0,0,1,2,9,2,2,0,3,1,0,3
201150,0021600155,1610612766,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1626203,0021600155,1610612766,,,,,,,,,,,,,,
203148,0021600155,1610612766,,,,,,,,,,,,,,
1626174,0021600155,1610612766,,,,,,,,,,,,,,
203952,0021600155,1610612750,24,10,3,6,6,9,29,0,2,3,4,2,0,1
203476,0021600155,1610612750,6,3,0,1,3,3,9,3,8,3,5,1,0,2
1626157,0021600155,1610612750,23,9,3,10,0,0,21,3,5,4,3,1,0,2
203897,0021600155,1610612750,16,7,5,10,0,0,19,0,2,2,0,0,0,2
201937,0021600155,1610612750,5,2,2,3,5,6,11,2,6,8,4,0,2,5
202332,0021600155,1610612750,2,1,0,0,0,0,2,2,3,0,0,0,1,0
202357,0021600155,1610612750,4,2,2,4,0,0,6,0,2,1,0,0,0,2
1627739,0021600155,1610612750,3,2,0,0,0,0,4,1,1,3,1,1,1,1
203940,0021600155,1610612750,6,2,0,1,3,3,7,3,0,1,1,0,0,4
201941,0021600155,1610612750,,,,,,,,,,,,,,
1626145,0021600155,1610612750,,,,,,,,,,,,,,
101249,0021600155,1610612750,,,,,,,,,,,,,,
201575,0021600155,1610612750,,,,,,,,,,,,,,
202710,0021600156,1610612741,16,9,1,1,8,8,27,3,9,5,4,0,0,2
201959,0021600156,1610612741,9,4,0,0,4,5,12,5,6,0,2,3,0,1
201577,0021600156,1610612741,15,6,0,1,1,1,13,3,8,1,0,1,0,2
2548,0021600156,1610612741,18,8,0,0,3,5,19,2,3,5,1,0,2,2
1626170,0021600156,1610612741,13,6,2,5,4,4,18,0,3,2,0,0,5,2
203477,0021600156,1610612741,6,2,1,4,3,3,8,0,1,0,0,0,0,3
202703,0021600156,1610612741,6,3,2,5,0,0,8,0,8,0,1,0,0,0
1627756,0021600156,1610612741,2,0,0,1,0,0,0,0,4,2,0,0,0,3
1626171,0021600156,1610612741,5,2,1,1,1,2,6,3,3,1,2,0,0,2
1626245,0021600156,1610612741,4,1,0,0,0,0,2,3,2,0,0,0,0,1
1627835,0021600156,1610612741,3,0,0,1,0,0,0,0,1,0,0,0,0,1
1626154,0021600156,1610612741,1,0,0,1,0,0,0,0,0,0,0,0,0,0
200765,0021600156,1610612741,,,,,,,,,,,,,,
203090,0021600156,1610612757,9,2,1,4,0,0,5,3,5,1,0,1,3,4
203086,0021600156,1610612757,6,0,0,5,0,0,0,0,2,0,1,1,0,1
203486,0021600156,1610612757,7,3,0,0,3,6,9,4,2,4,1,1,1,1
203468,0021600156,1610612757,17,7,3,6,0,0,17,1,3,3,3,0,1,3
203081,0021600156,1610612757,22,7,1,5,4,4,19,1,4,4,3,0,1,1
202323,0021600156,1610612757,9,3,0,2,2,2,8,0,4,1,0,0,0,1
203459,0021600156,1610612757,12,6,3,7,0,0,15,1,3,1,0,1,1,1
203943,0021600156,1610612757,3,0,0,2,0,0,0,1,4,0,1,0,0,1
202334,0021600156,1610612757,5,4,0,0,1,3,9,4,5,0,2,0,0,5
1626192,0021600156,1610612757,1,1,0,0,1,1,3,0,1,1,0,0,0,0
1627817,0021600156,1610612757,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1627774,0021600156,1610612757,2,0,0,2,0,0,0,0,0,0,0,0,1,0
203894,0021600156,1610612757,2,1,1,1,0,2,3,0,1,0,0,0,0,0
1626178,0021600157,1610612751,5,1,0,2,0,0,2,0,2,1,1,0,2,2
202344,0021600157,1610612751,8,5,1,1,0,0,11,3,7,3,2,2,1,4
201572,0021600157,1610612751,25,10,4,11,6,7,30,3,7,3,2,3,0,2
202711,0021600157,1610612751,18,11,2,5,5,5,29,0,3,1,2,0,2,2
203930,0021600157,1610612751,7,3,0,2,0,1,6,1,3,1,1,0,0,5
200751,0021600157,1610612751,6,2,1,4,0,0,5,0,2,7,0,0,0,0
203120,0021600157,1610612751,6,3,1,4,2,2,9,0,6,0,1,0,1,1
203925,0021600157,1610612751,9,3,1,7,0,0,7,0,3,1,1,0,1,4
1627812,0021600157,1610612751,5,3,2,3,3,4,11,0,1,4,1,0,0,5
2449,0021600157,1610612751,6,2,0,1,0,1,4,2,4,2,1,0,1,2
1627785,0021600157,1610612751,4,2,0,1,0,0,4,0,0,0,2,1,0,0
203461,0021600157,1610612751,,,,,,,,,,,,,,
1626191,0021600157,1610612751,,,,,,,,,,,,,,
2736,0021600157,1610612747,6,2,0,1,4,6,8,3,2,0,0,0,0,1
203944,0021600157,1610612747,8,5,0,0,7,10,17,1,13,10,3,0,0,1
202389,0021600157,1610612747,11,7,0,0,6,6,20,2,4,1,0,0,0,3
201156,0021600157,1610612747,8,2,1,6,0,0,5,0,1,3,0,0,0,1
1626156,0021600157,1610612747,20,11,7,13,3,4,32,1,7,4,3,0,3,1
203903,0021600157,1610612747,12,4,1,5,4,6,13,2,1,3,2,0,5,4
1627742,0021600157,1610612747,5,2,0,1,4,4,8,0,3,0,1,2,0,1
1626204,0021600157,1610612747,5,2,0,0,0,0,4,0,4,1,0,0,1,4
204028,0021600157,1610612747,6,4,0,0,4,5,12,5,4,1,0,0,0,1
101150,0021600157,1610612747,11,2,0,2,2,2,6,0,2,1,2,0,0,0
101181,0021600157,1610612747,,,,,,,,,,,,,,
1626273,0021600157,1610612747,,,,,,,,,,,,,,
203080,0021600157,1610612747,,,,,,,,,,,,,,
203490,0021600158,1610612764,17,5,2,5,3,4,15,5,8,1,0,1,4,2
202693,0021600158,1610612764,15,7,3,5,2,2,19,2,2,0,2,0,1,4
101162,0021600158,1610612764,6,5,0,0,0,1,10,2,12,1,3,0,0,3
1627815,0021600158,1610612764,7,2,0,3,2,2,6,1,1,1,1,0,2,3
202322,0021600158,1610612764,19,8,1,3,10,12,27,0,4,6,2,0,1,2
203094,0021600158,1610612764,1,1,0,0,0,0,2,0,0,0,0,0,0,2
201977,0021600158,1610612764,13,4,2,6,0,0,10,0,2,6,1,0,0,4
203107,0021600158,1610612764,4,3,0,1,1,4,7,1,0,3,2,0,0,4
1626162,0021600158,1610612764,2,1,0,0,0,0,2,0,0,0,0,0,0,0
203504,0021600158,1610612764,5,1,0,0,0,0,2,0,0,0,0,0,0,1
201160,0021600158,1610612764,2,1,0,0,0,0,2,0,0,0,0,0,0,1
203078,0021600158,1610612764,,,,,,,,,,,,,,
1627849,0021600158,1610612764,,,,,,,,,,,,,,
203496,0021600158,1610612755,7,1,0,5,2,4,4,1,6,2,3,0,0,2
101141,0021600158,1610612755,10,5,4,8,2,2,16,1,3,0,1,0,0,6
1626143,0021600158,1610612755,11,8,0,0,3,4,19,0,5,2,2,0,0,6
201945,0021600158,1610612755,11,6,0,1,2,2,14,0,1,3,0,1,0,1
200771,0021600158,1610612755,4,2,0,1,3,4,7,0,4,12,3,0,0,1
1626158,0021600158,1610612755,3,3,2,2,0,0,8,2,1,2,0,0,3,3
203967,0021600158,1610612755,13,5,1,6,2,3,13,1,11,1,4,0,0,2
203917,0021600158,1610612755,8,6,2,3,1,2,15,0,1,2,1,0,1,1
204456,0021600158,1610612755,2,1,0,0,0,0,2,0,3,4,3,0,1,2
203138,0021600158,1610612755,8,5,1,2,0,1,11,0,1,2,0,0,1,2
203954,0021600158,1610612755,,,,,,,,,,,,,,
1627789,0021600158,1610612755,,,,,,,,,,,,,,
201967,0021600159,1610612740,9,3,1,2,0,0,7,3,6,0,2,1,2,0
203093,0021600159,1610612740,20,9,2,4,6,7,26,0,9,2,1,1,0,2
201600,0021600159,1610612740,1,0,0,0,0,2,0,2,8,0,1,1,0,0
202734,0021600159,1610612740,16,6,0,3,2,2,14,2,1,4,4,0,2,3
204025,0021600159,1610612740,7,1,0,1,2,2,4,0,3,3,4,1,0,1
201582,0021600159,1610612740,8,2,0,0,2,2,6,1,5,0,1,3,0,4
1627741,0021600159,1610612740,7,3,1,3,1,1,8,0,5,5,2,0,0,2
204038,0021600159,1610612740,12,6,3,8,0,1,15,1,1,2,0,0,1,3
203524,0021600159,1610612740,2,0,0,0,2,2,2,0,1,3,2,1,0,1
203462,0021600159,1610612740,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203076,0021600159,1610612740,,,,,,,,,,,,,,
201950,0021600159,1610612740,,,,,,,,,,,,,,
201145,0021600159,1610612753,9,0,0,4,0,0,0,0,2,1,1,0,0,1
201586,0021600159,1610612753,13,7,2,4,0,0,16,2,6,1,3,0,0,3
202696,0021600159,1610612753,12,5,0,0,0,2,10,3,11,0,1,3,0,1
203095,0021600159,1610612753,13,5,2,5,4,6,16,0,1,3,1,0,1,2
203901,0021600159,1610612753,9,2,0,3,1,2,5,1,3,4,1,2,3,2
203932,0021600159,1610612753,11,4,1,2,1,3,10,0,4,3,1,1,1,1
202687,0021600159,1610612753,4,2,0,0,1,2,5,5,3,1,2,1,1,4
201571,0021600159,1610612753,10,4,1,4,2,2,11,0,1,1,2,0,1,0
204014,0021600159,1610612753,5,4,3,4,0,0,11,2,1,0,0,0,0,0
201228,0021600159,1610612753,2,1,1,1,2,2,5,0,5,3,0,0,0,1
1626209,0021600159,1610612753,,,,,,,,,,,,,,
203912,0021600159,1610612753,,,,,,,,,,,,,,
1627757,0021600159,1610612753,,,,,,,,,,,,,,
2210,0021600160,1610612739,6,2,1,2,0,0,5,0,3,1,1,1,0,1
201567,0021600160,1610612739,23,11,4,10,1,4,27,3,13,1,2,0,0,0
202684,0021600160,1610612739,2,1,0,0,0,2,2,3,9,3,0,1,0,5
202697,0021600160,1610612739,6,1,0,1,0,0,2,1,2,2,3,0,0,2
202681,0021600160,1610612739,20,10,1,5,3,4,24,1,1,7,2,0,1,3
1627770,0021600160,1610612739,4,2,0,0,5,6,9,0,3,2,2,0,0,1
203895,0021600160,1610612739,12,3,2,3,1,2,9,0,0,0,1,1,0,0
101112,0021600160,1610612739,9,3,2,8,0,0,8,0,5,2,4,2,0,2
2365,0021600160,1610612739,1,0,0,0,0,0,0,2,3,0,2,0,0,0
202732,0021600160,1610612739,2,1,0,0,2,2,4,1,1,1,1,0,2,2
2592,0021600160,1610612739,1,1,1,1,0,0,3,0,0,0,0,0,0,0
2399,0021600160,1610612739,,,,,,,,,,,,,,
2544,0021600160,1610612739,,,,,,,,,,,,,,
